Date,Price
"Jul 02, 2013",1.60%
"Jul 01, 2013",1.60%
"Jun 28, 2013",1.60%
"Jun 27, 2013",1.60%
"Jun 26, 2013",1.60%
"Jun 25, 2013",1.60%
"Jun 24, 2013",1.60%
"Jun 21, 2013",1.60%
"Jun 20, 2013",1.60%
"Jun 19, 2013",1.60%
"Jun 18, 2013",1.60%
"Jun 17, 2013",1.60%
"Jun 14, 2013",1.60%
"Jun 13, 2013",1.60%
"Jun 12, 2013",1.60%
"Jun 11, 2013",1.60%
"Jun 10, 2013",1.60%
"Jun 07, 2013",1.60%
"Jun 06, 2013",1.60%
"Jun 05, 2013",1.60%
"Jun 04, 2013",1.60%
"Jun 03, 2013",1.60%
"May 31, 2013",1.40%
"May 30, 2013",1.40%
"May 29, 2013",1.40%
"May 28, 2013",1.40%
"May 27, 2013",1.40%
"May 24, 2013",1.40%
"May 23, 2013",1.40%
"May 22, 2013",1.40%
"May 21, 2013",1.40%
"May 20, 2013",1.40%
"May 17, 2013",1.40%
"May 16, 2013",1.40%
"May 15, 2013",1.40%
"May 14, 2013",1.40%
"May 13, 2013",1.40%
"May 10, 2013",1.40%
"May 09, 2013",1.40%
"May 08, 2013",1.40%
"May 07, 2013",1.40%
"May 06, 2013",1.40%
"May 03, 2013",1.40%
"May 02, 2013",1.40%
"May 01, 2013",1.40%
"Apr 30, 2013",1.20%
"Apr 29, 2013",1.20%
"Apr 26, 2013",1.20%
"Apr 25, 2013",1.20%
"Apr 24, 2013",1.20%
"Apr 23, 2013",1.20%
"Apr 22, 2013",1.20%
"Apr 19, 2013",1.20%
"Apr 18, 2013",1.20%
"Apr 17, 2013",1.20%
"Apr 16, 2013",1.20%
"Apr 15, 2013",1.20%
"Apr 12, 2013",1.20%
"Apr 11, 2013",1.20%
"Apr 10, 2013",1.20%
"Apr 09, 2013",1.20%
"Apr 08, 2013",1.20%
"Apr 05, 2013",1.20%
"Apr 04, 2013",1.20%
"Apr 03, 2013",1.20%
"Apr 02, 2013",1.20%
"Apr 01, 2013",1.20%
"Mar 29, 2013",1.70%
"Mar 28, 2013",1.70%
"Mar 27, 2013",1.70%
"Mar 26, 2013",1.70%
"Mar 25, 2013",1.70%
"Mar 22, 2013",1.70%
"Mar 21, 2013",1.70%
"Mar 20, 2013",1.70%
"Mar 19, 2013",1.70%
"Mar 18, 2013",1.70%
"Mar 15, 2013",1.70%
"Mar 14, 2013",1.70%
"Mar 13, 2013",1.70%
"Mar 12, 2013",1.70%
"Mar 11, 2013",1.70%
"Mar 08, 2013",1.70%
"Mar 07, 2013",1.70%
"Mar 06, 2013",1.70%
"Mar 05, 2013",1.70%
"Mar 04, 2013",1.70%
"Mar 01, 2013",1.70%
"Feb 28, 2013",1.90%
"Feb 27, 2013",1.90%
"Feb 26, 2013",1.90%
"Feb 25, 2013",1.90%
"Feb 22, 2013",1.90%
"Feb 21, 2013",1.90%
"Feb 20, 2013",1.90%
"Feb 19, 2013",1.90%
"Feb 18, 2013",1.90%
"Feb 15, 2013",1.90%
"Feb 14, 2013",1.90%
"Feb 13, 2013",1.90%
"Feb 12, 2013",1.90%
"Feb 11, 2013",1.90%
"Feb 08, 2013",1.90%
"Feb 07, 2013",1.90%
"Feb 06, 2013",1.90%
"Feb 05, 2013",1.90%
"Feb 04, 2013",1.90%
"Feb 01, 2013",1.90%
"Jan 31, 2013",2.00%
"Jan 30, 2013",2.00%
"Jan 29, 2013",2.00%
"Jan 28, 2013",2.00%
"Jan 25, 2013",2.00%
"Jan 24, 2013",2.00%
"Jan 23, 2013",2.00%
"Jan 22, 2013",2.00%
"Jan 21, 2013",2.00%
"Jan 18, 2013",2.00%
"Jan 17, 2013",2.00%
"Jan 16, 2013",2.00%
"Jan 15, 2013",2.00%
"Jan 14, 2013",2.00%
"Jan 11, 2013",2.00%
"Jan 10, 2013",2.00%
"Jan 09, 2013",2.00%
"Jan 08, 2013",2.00%
"Jan 07, 2013",2.00%
"Jan 04, 2013",2.00%
"Jan 03, 2013",2.00%
"Jan 02, 2013",2.00%
"Jan 01, 2013",2.00%
"Dec 31, 2012",2.20%
"Dec 28, 2012",2.20%
"Dec 27, 2012",2.20%
"Dec 26, 2012",2.20%
"Dec 25, 2012",2.20%
"Dec 24, 2012",2.20%
"Dec 21, 2012",2.20%
"Dec 20, 2012",2.20%
"Dec 19, 2012",2.20%
"Dec 18, 2012",2.20%
"Dec 17, 2012",2.20%
"Dec 14, 2012",2.20%
"Dec 13, 2012",2.20%
"Dec 12, 2012",2.20%
"Dec 11, 2012",2.20%
"Dec 10, 2012",2.20%
"Dec 07, 2012",2.20%
"Dec 06, 2012",2.20%
"Dec 05, 2012",2.20%
"Dec 04, 2012",2.20%
"Dec 03, 2012",2.20%
"Nov 30, 2012",2.20%
"Nov 29, 2012",2.20%
"Nov 28, 2012",2.20%
"Nov 27, 2012",2.20%
"Nov 26, 2012",2.20%
"Nov 23, 2012",2.20%
"Nov 22, 2012",2.20%
"Nov 21, 2012",2.20%
"Nov 20, 2012",2.20%
"Nov 19, 2012",2.20%
"Nov 16, 2012",2.20%
"Nov 15, 2012",2.20%
"Nov 14, 2012",2.20%
"Nov 13, 2012",2.20%
"Nov 12, 2012",2.20%
"Nov 09, 2012",2.20%
"Nov 08, 2012",2.20%
"Nov 07, 2012",2.20%
"Nov 06, 2012",2.20%
"Nov 05, 2012",2.20%
"Nov 02, 2012",2.20%
"Nov 01, 2012",2.20%
"Oct 31, 2012",2.50%
"Oct 30, 2012",2.50%
"Oct 29, 2012",2.50%
"Oct 26, 2012",2.50%
"Oct 25, 2012",2.50%
"Oct 24, 2012",2.50%
"Oct 23, 2012",2.50%
"Oct 22, 2012",2.50%
"Oct 19, 2012",2.50%
"Oct 18, 2012",2.50%
"Oct 17, 2012",2.50%
"Oct 16, 2012",2.50%
"Oct 15, 2012",2.50%
"Oct 12, 2012",2.50%
"Oct 11, 2012",2.50%
"Oct 10, 2012",2.50%
"Oct 09, 2012",2.50%
"Oct 08, 2012",2.50%
"Oct 05, 2012",2.50%
"Oct 04, 2012",2.50%
"Oct 03, 2012",2.50%
"Oct 02, 2012",2.50%
"Oct 01, 2012",2.50%
"Sep 28, 2012",2.60%
"Sep 27, 2012",2.60%
"Sep 26, 2012",2.60%
"Sep 25, 2012",2.60%
"Sep 24, 2012",2.60%
"Sep 21, 2012",2.60%
"Sep 20, 2012",2.60%
"Sep 19, 2012",2.60%
"Sep 18, 2012",2.60%
"Sep 17, 2012",2.60%
"Sep 14, 2012",2.60%
"Sep 13, 2012",2.60%
"Sep 12, 2012",2.60%
"Sep 11, 2012",2.60%
"Sep 10, 2012",2.60%
"Sep 07, 2012",2.60%
"Sep 06, 2012",2.60%
"Sep 05, 2012",2.60%
"Sep 04, 2012",2.60%
"Sep 03, 2012",2.60%
"Aug 31, 2012",2.60%
"Aug 30, 2012",2.60%
"Aug 29, 2012",2.60%
"Aug 28, 2012",2.60%
"Aug 27, 2012",2.60%
"Aug 24, 2012",2.60%
"Aug 23, 2012",2.60%
"Aug 22, 2012",2.60%
"Aug 21, 2012",2.60%
"Aug 20, 2012",2.60%
"Aug 17, 2012",2.60%
"Aug 16, 2012",2.60%
"Aug 15, 2012",2.60%
"Aug 14, 2012",2.60%
"Aug 13, 2012",2.60%
"Aug 10, 2012",2.60%
"Aug 09, 2012",2.60%
"Aug 08, 2012",2.60%
"Aug 07, 2012",2.60%
"Aug 06, 2012",2.60%
"Aug 03, 2012",2.60%
"Aug 02, 2012",2.60%
"Aug 01, 2012",2.60%
"Jul 31, 2012",2.40%
"Jul 30, 2012",2.40%
"Jul 27, 2012",2.40%
"Jul 26, 2012",2.40%
"Jul 25, 2012",2.40%
"Jul 24, 2012",2.40%
"Jul 23, 2012",2.40%
"Jul 20, 2012",2.40%
"Jul 19, 2012",2.40%
"Jul 18, 2012",2.40%
"Jul 17, 2012",2.40%
"Jul 16, 2012",2.40%
"Jul 13, 2012",2.40%
"Jul 12, 2012",2.40%
"Jul 11, 2012",2.40%
"Jul 10, 2012",2.40%
"Jul 09, 2012",2.40%
"Jul 06, 2012",2.40%
"Jul 05, 2012",2.40%
"Jul 04, 2012",2.40%
"Jul 03, 2012",2.40%
"Jul 02, 2012",2.40%
"Jun 29, 2012",2.40%
"Jun 28, 2012",2.40%
"Jun 27, 2012",2.40%
"Jun 26, 2012",2.40%
"Jun 25, 2012",2.40%
"Jun 22, 2012",2.40%
"Jun 21, 2012",2.40%
"Jun 20, 2012",2.40%
"Jun 19, 2012",2.40%
"Jun 18, 2012",2.40%
"Jun 15, 2012",2.40%
"Jun 14, 2012",2.40%
"Jun 13, 2012",2.40%
"Jun 12, 2012",2.40%
"Jun 11, 2012",2.40%
"Jun 08, 2012",2.40%
"Jun 07, 2012",2.40%
"Jun 06, 2012",2.40%
"Jun 05, 2012",2.40%
"Jun 04, 2012",2.40%
"Jun 01, 2012",2.40%
"May 31, 2012",2.40%
"May 30, 2012",2.40%
"May 29, 2012",2.40%
"May 28, 2012",2.40%
"May 25, 2012",2.40%
"May 24, 2012",2.40%
"May 23, 2012",2.40%
"May 22, 2012",2.40%
"May 21, 2012",2.40%
"May 18, 2012",2.40%
"May 17, 2012",2.40%
"May 16, 2012",2.40%
"May 15, 2012",2.40%
"May 14, 2012",2.40%
"May 11, 2012",2.40%
"May 10, 2012",2.40%
"May 09, 2012",2.40%
"May 08, 2012",2.40%
"May 07, 2012",2.40%
"May 04, 2012",2.40%
"May 03, 2012",2.40%
"May 02, 2012",2.40%
"May 01, 2012",2.40%
"Apr 30, 2012",2.60%
"Apr 27, 2012",2.60%
"Apr 26, 2012",2.60%
"Apr 25, 2012",2.60%
"Apr 24, 2012",2.60%
"Apr 23, 2012",2.60%
"Apr 20, 2012",2.60%
"Apr 19, 2012",2.60%
"Apr 18, 2012",2.60%
"Apr 17, 2012",2.60%
"Apr 16, 2012",2.60%
"Apr 13, 2012",2.60%
"Apr 12, 2012",2.60%
"Apr 11, 2012",2.60%
"Apr 10, 2012",2.60%
"Apr 09, 2012",2.60%
"Apr 06, 2012",2.60%
"Apr 05, 2012",2.60%
"Apr 04, 2012",2.60%
"Apr 03, 2012",2.60%
"Apr 02, 2012",2.60%
"Mar 30, 2012",2.70%
"Mar 29, 2012",2.70%
"Mar 28, 2012",2.70%
"Mar 27, 2012",2.70%
"Mar 26, 2012",2.70%
"Mar 23, 2012",2.70%
"Mar 22, 2012",2.70%
"Mar 21, 2012",2.70%
"Mar 20, 2012",2.70%
"Mar 19, 2012",2.70%
"Mar 16, 2012",2.70%
"Mar 15, 2012",2.70%
"Mar 14, 2012",2.70%
"Mar 13, 2012",2.70%
"Mar 12, 2012",2.70%
"Mar 09, 2012",2.70%
"Mar 08, 2012",2.70%
"Mar 07, 2012",2.70%
"Mar 06, 2012",2.70%
"Mar 05, 2012",2.70%
"Mar 02, 2012",2.70%
"Mar 01, 2012",2.70%
"Feb 29, 2012",2.70%
"Feb 28, 2012",2.70%
"Feb 27, 2012",2.70%
"Feb 24, 2012",2.70%
"Feb 23, 2012",2.70%
"Feb 22, 2012",2.70%
"Feb 21, 2012",2.70%
"Feb 20, 2012",2.70%
"Feb 17, 2012",2.70%
"Feb 16, 2012",2.70%
"Feb 15, 2012",2.70%
"Feb 14, 2012",2.70%
"Feb 13, 2012",2.70%
"Feb 10, 2012",2.70%
"Feb 09, 2012",2.70%
"Feb 08, 2012",2.70%
"Feb 07, 2012",2.70%
"Feb 06, 2012",2.70%
"Feb 03, 2012",2.70%
"Feb 02, 2012",2.70%
"Feb 01, 2012",2.70%
"Jan 31, 2012",2.70%
"Jan 30, 2012",2.70%
"Jan 27, 2012",2.70%
"Jan 26, 2012",2.70%
"Jan 25, 2012",2.70%
"Jan 24, 2012",2.70%
"Jan 23, 2012",2.70%
"Jan 20, 2012",2.70%
"Jan 19, 2012",2.70%
"Jan 18, 2012",2.70%
"Jan 17, 2012",2.70%
"Jan 16, 2012",2.70%
"Jan 13, 2012",2.70%
"Jan 12, 2012",2.70%
"Jan 11, 2012",2.70%
"Jan 10, 2012",2.70%
"Jan 09, 2012",2.70%
"Jan 06, 2012",2.70%
"Jan 05, 2012",2.70%
"Jan 04, 2012",2.70%
"Jan 03, 2012",2.70%
"Jan 02, 2012",2.70%
"Dec 30, 2011",2.80%
"Dec 29, 2011",2.80%
"Dec 28, 2011",2.80%
"Dec 27, 2011",2.80%
"Dec 26, 2011",2.80%
"Dec 23, 2011",2.80%
"Dec 22, 2011",2.80%
"Dec 21, 2011",2.80%
"Dec 20, 2011",2.80%
"Dec 19, 2011",2.80%
"Dec 16, 2011",2.80%
"Dec 15, 2011",2.80%
"Dec 14, 2011",2.80%
"Dec 13, 2011",2.80%
"Dec 12, 2011",2.80%
"Dec 09, 2011",2.80%
"Dec 08, 2011",2.80%
"Dec 07, 2011",2.80%
"Dec 06, 2011",2.80%
"Dec 05, 2011",2.80%
"Dec 02, 2011",2.80%
"Dec 01, 2011",2.80%
"Nov 30, 2011",3.00%
"Nov 29, 2011",3.00%
"Nov 28, 2011",3.00%
"Nov 25, 2011",3.00%
"Nov 24, 2011",3.00%
"Nov 23, 2011",3.00%
"Nov 22, 2011",3.00%
"Nov 21, 2011",3.00%
"Nov 18, 2011",3.00%
"Nov 17, 2011",3.00%
"Nov 16, 2011",3.00%
"Nov 15, 2011",3.00%
"Nov 14, 2011",3.00%
"Nov 11, 2011",3.00%
"Nov 10, 2011",3.00%
"Nov 09, 2011",3.00%
"Nov 08, 2011",3.00%
"Nov 07, 2011",3.00%
"Nov 04, 2011",3.00%
"Nov 03, 2011",3.00%
"Nov 02, 2011",3.00%
"Nov 01, 2011",3.00%
"Oct 31, 2011",3.00%
"Oct 28, 2011",3.00%
"Oct 27, 2011",3.00%
"Oct 26, 2011",3.00%
"Oct 25, 2011",3.00%
"Oct 24, 2011",3.00%
"Oct 21, 2011",3.00%
"Oct 20, 2011",3.00%
"Oct 19, 2011",3.00%
"Oct 18, 2011",3.00%
"Oct 17, 2011",3.00%
"Oct 14, 2011",3.00%
"Oct 13, 2011",3.00%
"Oct 12, 2011",3.00%
"Oct 11, 2011",3.00%
"Oct 10, 2011",3.00%
"Oct 07, 2011",3.00%
"Oct 06, 2011",3.00%
"Oct 05, 2011",3.00%
"Oct 04, 2011",3.00%
"Oct 03, 2011",3.00%
"Sep 30, 2011",3.00%
"Sep 29, 2011",3.00%
"Sep 28, 2011",3.00%
"Sep 27, 2011",3.00%
"Sep 26, 2011",3.00%
"Sep 23, 2011",3.00%
"Sep 22, 2011",3.00%
"Sep 21, 2011",3.00%
"Sep 20, 2011",3.00%
"Sep 19, 2011",3.00%
"Sep 16, 2011",3.00%
"Sep 15, 2011",3.00%
"Sep 14, 2011",3.00%
"Sep 13, 2011",3.00%
"Sep 12, 2011",3.00%
"Sep 09, 2011",3.00%
"Sep 08, 2011",3.00%
"Sep 07, 2011",3.00%
"Sep 06, 2011",3.00%
"Sep 05, 2011",3.00%
"Sep 02, 2011",3.00%
"Sep 01, 2011",3.00%
"Aug 31, 2011",2.50%
"Aug 30, 2011",2.50%
"Aug 29, 2011",2.50%
"Aug 26, 2011",2.50%
"Aug 25, 2011",2.50%
"Aug 24, 2011",2.50%
"Aug 23, 2011",2.50%
"Aug 22, 2011",2.50%
"Aug 19, 2011",2.50%
"Aug 18, 2011",2.50%
"Aug 17, 2011",2.50%
"Aug 16, 2011",2.50%
"Aug 15, 2011",2.50%
"Aug 12, 2011",2.50%
"Aug 11, 2011",2.50%
"Aug 10, 2011",2.50%
"Aug 09, 2011",2.50%
"Aug 08, 2011",2.50%
"Aug 05, 2011",2.50%
"Aug 04, 2011",2.50%
"Aug 03, 2011",2.50%
"Aug 02, 2011",2.50%
"Aug 01, 2011",2.50%
"Jul 29, 2011",2.60%
"Jul 28, 2011",2.60%
"Jul 27, 2011",2.60%
"Jul 26, 2011",2.60%
"Jul 25, 2011",2.60%
"Jul 22, 2011",2.60%
"Jul 21, 2011",2.60%
"Jul 20, 2011",2.60%
"Jul 19, 2011",2.60%
"Jul 18, 2011",2.60%
"Jul 15, 2011",2.60%
"Jul 14, 2011",2.60%
"Jul 13, 2011",2.60%
"Jul 12, 2011",2.60%
"Jul 11, 2011",2.60%
"Jul 08, 2011",2.60%
"Jul 07, 2011",2.60%
"Jul 06, 2011",2.60%
"Jul 05, 2011",2.60%
"Jul 04, 2011",2.60%
"Jul 01, 2011",2.60%
"Jun 30, 2011",2.70%
"Jun 29, 2011",2.70%
"Jun 28, 2011",2.70%
"Jun 27, 2011",2.70%
"Jun 24, 2011",2.70%
"Jun 23, 2011",2.70%
"Jun 22, 2011",2.70%
"Jun 21, 2011",2.70%
"Jun 20, 2011",2.70%
"Jun 17, 2011",2.70%
"Jun 16, 2011",2.70%
"Jun 15, 2011",2.70%
"Jun 14, 2011",2.70%
"Jun 13, 2011",2.70%
"Jun 10, 2011",2.70%
"Jun 09, 2011",2.70%
"Jun 08, 2011",2.70%
"Jun 07, 2011",2.70%
"Jun 06, 2011",2.70%
"Jun 03, 2011",2.70%
"Jun 02, 2011",2.70%
"Jun 01, 2011",2.70%
"May 31, 2011",2.70%
"May 30, 2011",2.70%
"May 27, 2011",2.70%
"May 26, 2011",2.70%
"May 25, 2011",2.70%
"May 24, 2011",2.70%
"May 23, 2011",2.70%
"May 20, 2011",2.70%
"May 19, 2011",2.70%
"May 18, 2011",2.70%
"May 17, 2011",2.70%
"May 16, 2011",2.70%
"May 13, 2011",2.70%
"May 12, 2011",2.70%
"May 11, 2011",2.70%
"May 10, 2011",2.70%
"May 09, 2011",2.70%
"May 06, 2011",2.70%
"May 05, 2011",2.70%
"May 04, 2011",2.70%
"May 03, 2011",2.70%
"May 02, 2011",2.70%
"Apr 29, 2011",2.80%
"Apr 28, 2011",2.80%
"Apr 27, 2011",2.80%
"Apr 26, 2011",2.80%
"Apr 25, 2011",2.80%
"Apr 22, 2011",2.80%
"Apr 21, 2011",2.80%
"Apr 20, 2011",2.80%
"Apr 19, 2011",2.80%
"Apr 18, 2011",2.80%
"Apr 15, 2011",2.80%
"Apr 14, 2011",2.80%
"Apr 13, 2011",2.80%
"Apr 12, 2011",2.80%
"Apr 11, 2011",2.80%
"Apr 08, 2011",2.80%
"Apr 07, 2011",2.80%
"Apr 06, 2011",2.80%
"Apr 05, 2011",2.80%
"Apr 04, 2011",2.80%
"Apr 01, 2011",2.80%
"Mar 31, 2011",2.70%
"Mar 30, 2011",2.70%
"Mar 29, 2011",2.70%
"Mar 28, 2011",2.70%
"Mar 25, 2011",2.70%
"Mar 24, 2011",2.70%
"Mar 23, 2011",2.70%
"Mar 22, 2011",2.70%
"Mar 21, 2011",2.70%
"Mar 18, 2011",2.70%
"Mar 17, 2011",2.70%
"Mar 16, 2011",2.70%
"Mar 15, 2011",2.70%
"Mar 14, 2011",2.70%
"Mar 11, 2011",2.70%
"Mar 10, 2011",2.70%
"Mar 09, 2011",2.70%
"Mar 08, 2011",2.70%
"Mar 07, 2011",2.70%
"Mar 04, 2011",2.70%
"Mar 03, 2011",2.70%
"Mar 02, 2011",2.70%
"Mar 01, 2011",2.70%
"Feb 28, 2011",2.40%
"Feb 25, 2011",2.40%
"Feb 24, 2011",2.40%
"Feb 23, 2011",2.40%
"Feb 22, 2011",2.40%
"Feb 21, 2011",2.40%
"Feb 18, 2011",2.40%
"Feb 17, 2011",2.40%
"Feb 16, 2011",2.40%
"Feb 15, 2011",2.40%
"Feb 14, 2011",2.40%
"Feb 11, 2011",2.40%
"Feb 10, 2011",2.40%
"Feb 09, 2011",2.40%
"Feb 08, 2011",2.40%
"Feb 07, 2011",2.40%
"Feb 04, 2011",2.40%
"Feb 03, 2011",2.40%
"Feb 02, 2011",2.40%
"Feb 01, 2011",2.40%
"Jan 31, 2011",2.30%
"Jan 28, 2011",2.30%
"Jan 27, 2011",2.30%
"Jan 26, 2011",2.30%
"Jan 25, 2011",2.30%
"Jan 24, 2011",2.30%
"Jan 21, 2011",2.30%
"Jan 20, 2011",2.30%
"Jan 19, 2011",2.30%
"Jan 18, 2011",2.30%
"Jan 17, 2011",2.30%
"Jan 14, 2011",2.30%
"Jan 13, 2011",2.30%
"Jan 12, 2011",2.30%
"Jan 11, 2011",2.30%
"Jan 10, 2011",2.30%
"Jan 07, 2011",2.30%
"Jan 06, 2011",2.30%
"Jan 05, 2011",2.30%
"Jan 04, 2011",2.30%
"Jan 03, 2011",2.30%
"Dec 31, 2010",2.20%
"Dec 30, 2010",2.20%
"Dec 29, 2010",2.20%
"Dec 28, 2010",2.20%
"Dec 27, 2010",2.20%
"Dec 24, 2010",2.20%
"Dec 23, 2010",2.20%
"Dec 22, 2010",2.20%
"Dec 21, 2010",2.20%
"Dec 20, 2010",2.20%
"Dec 17, 2010",2.20%
"Dec 16, 2010",2.20%
"Dec 15, 2010",2.20%
"Dec 14, 2010",2.20%
"Dec 13, 2010",2.20%
"Dec 10, 2010",2.20%
"Dec 09, 2010",2.20%
"Dec 08, 2010",2.20%
"Dec 07, 2010",2.20%
"Dec 06, 2010",2.20%
"Dec 03, 2010",2.20%
"Dec 02, 2010",2.20%
"Dec 01, 2010",2.20%
"Nov 30, 2010",1.90%
"Nov 29, 2010",1.90%
"Nov 26, 2010",1.90%
"Nov 25, 2010",1.90%
"Nov 24, 2010",1.90%
"Nov 23, 2010",1.90%
"Nov 22, 2010",1.90%
"Nov 19, 2010",1.90%
"Nov 18, 2010",1.90%
"Nov 17, 2010",1.90%
"Nov 16, 2010",1.90%
"Nov 15, 2010",1.90%
"Nov 12, 2010",1.90%
"Nov 11, 2010",1.90%
"Nov 10, 2010",1.90%
"Nov 09, 2010",1.90%
"Nov 08, 2010",1.90%
"Nov 05, 2010",1.90%
"Nov 04, 2010",1.90%
"Nov 03, 2010",1.90%
"Nov 02, 2010",1.90%
"Nov 01, 2010",1.90%
"Oct 29, 2010",1.90%
"Oct 28, 2010",1.90%
"Oct 27, 2010",1.90%
"Oct 26, 2010",1.90%
"Oct 25, 2010",1.90%
"Oct 22, 2010",1.90%
"Oct 21, 2010",1.90%
"Oct 20, 2010",1.90%
"Oct 19, 2010",1.90%
"Oct 18, 2010",1.90%
"Oct 15, 2010",1.90%
"Oct 14, 2010",1.90%
"Oct 13, 2010",1.90%
"Oct 12, 2010",1.90%
"Oct 11, 2010",1.90%
"Oct 08, 2010",1.90%
"Oct 07, 2010",1.90%
"Oct 06, 2010",1.90%
"Oct 05, 2010",1.90%
"Oct 04, 2010",1.90%
"Oct 01, 2010",1.90%
"Sep 30, 2010",1.90%
"Sep 29, 2010",1.90%
"Sep 28, 2010",1.90%
"Sep 27, 2010",1.90%
"Sep 24, 2010",1.90%
"Sep 23, 2010",1.90%
"Sep 22, 2010",1.90%
"Sep 21, 2010",1.90%
"Sep 20, 2010",1.90%
"Sep 17, 2010",1.90%
"Sep 16, 2010",1.90%
"Sep 15, 2010",1.90%
"Sep 14, 2010",1.90%
"Sep 13, 2010",1.90%
"Sep 10, 2010",1.90%
"Sep 09, 2010",1.90%
"Sep 08, 2010",1.90%
"Sep 07, 2010",1.90%
"Sep 06, 2010",1.90%
"Sep 03, 2010",1.90%
"Sep 02, 2010",1.90%
"Sep 01, 2010",1.90%
"Aug 31, 2010",1.60%
"Aug 30, 2010",1.60%
"Aug 27, 2010",1.60%
"Aug 26, 2010",1.60%
"Aug 25, 2010",1.60%
"Aug 24, 2010",1.60%
"Aug 23, 2010",1.60%
"Aug 20, 2010",1.60%
"Aug 19, 2010",1.60%
"Aug 18, 2010",1.60%
"Aug 17, 2010",1.60%
"Aug 16, 2010",1.60%
"Aug 13, 2010",1.60%
"Aug 12, 2010",1.60%
"Aug 11, 2010",1.60%
"Aug 10, 2010",1.60%
"Aug 09, 2010",1.60%
"Aug 06, 2010",1.60%
"Aug 05, 2010",1.60%
"Aug 04, 2010",1.60%
"Aug 03, 2010",1.60%
"Aug 02, 2010",1.60%
"Jul 30, 2010",1.70%
"Jul 29, 2010",1.70%
"Jul 28, 2010",1.70%
"Jul 27, 2010",1.70%
"Jul 26, 2010",1.70%
"Jul 23, 2010",1.70%
"Jul 22, 2010",1.70%
"Jul 21, 2010",1.70%
"Jul 20, 2010",1.70%
"Jul 19, 2010",1.70%
"Jul 16, 2010",1.70%
"Jul 15, 2010",1.70%
"Jul 14, 2010",1.70%
"Jul 13, 2010",1.70%
"Jul 12, 2010",1.70%
"Jul 09, 2010",1.70%
"Jul 08, 2010",1.70%
"Jul 07, 2010",1.70%
"Jul 06, 2010",1.70%
"Jul 05, 2010",1.70%
"Jul 02, 2010",1.70%
"Jul 01, 2010",1.70%
"Jun 30, 2010",1.50%
"Jun 29, 2010",1.50%
"Jun 28, 2010",1.50%
"Jun 25, 2010",1.50%
"Jun 24, 2010",1.50%
"Jun 23, 2010",1.50%
"Jun 22, 2010",1.50%
"Jun 21, 2010",1.50%
"Jun 18, 2010",1.50%
"Jun 17, 2010",1.50%
"Jun 16, 2010",1.50%
"Jun 15, 2010",1.50%
"Jun 14, 2010",1.50%
"Jun 11, 2010",1.50%
"Jun 10, 2010",1.50%
"Jun 09, 2010",1.50%
"Jun 08, 2010",1.50%
"Jun 07, 2010",1.50%
"Jun 04, 2010",1.50%
"Jun 03, 2010",1.50%
"Jun 02, 2010",1.50%
"Jun 01, 2010",1.50%
"May 31, 2010",1.70%
"May 28, 2010",1.70%
"May 27, 2010",1.70%
"May 26, 2010",1.70%
"May 25, 2010",1.70%
"May 24, 2010",1.70%
"May 21, 2010",1.70%
"May 20, 2010",1.70%
"May 19, 2010",1.70%
"May 18, 2010",1.70%
"May 17, 2010",1.70%
"May 14, 2010",1.70%
"May 13, 2010",1.70%
"May 12, 2010",1.70%
"May 11, 2010",1.70%
"May 10, 2010",1.70%
"May 07, 2010",1.70%
"May 06, 2010",1.70%
"May 05, 2010",1.70%
"May 04, 2010",1.70%
"May 03, 2010",1.70%
"Apr 30, 2010",1.60%
"Apr 29, 2010",1.60%
"Apr 28, 2010",1.60%
"Apr 27, 2010",1.60%
"Apr 26, 2010",1.60%
"Apr 23, 2010",1.60%
"Apr 22, 2010",1.60%
"Apr 21, 2010",1.60%
"Apr 20, 2010",1.60%
"Apr 19, 2010",1.60%
"Apr 16, 2010",1.60%
"Apr 15, 2010",1.60%
"Apr 14, 2010",1.60%
"Apr 13, 2010",1.60%
"Apr 12, 2010",1.60%
"Apr 09, 2010",1.60%
"Apr 08, 2010",1.60%
"Apr 07, 2010",1.60%
"Apr 06, 2010",1.60%
"Apr 05, 2010",1.60%
"Apr 02, 2010",1.60%
"Apr 01, 2010",1.60%
"Mar 31, 2010",1.60%
"Mar 30, 2010",1.60%
"Mar 29, 2010",1.60%
"Mar 26, 2010",1.60%
"Mar 25, 2010",1.60%
"Mar 24, 2010",1.60%
"Mar 23, 2010",1.60%
"Mar 22, 2010",1.60%
"Mar 19, 2010",1.60%
"Mar 18, 2010",1.60%
"Mar 17, 2010",1.60%
"Mar 16, 2010",1.60%
"Mar 15, 2010",1.60%
"Mar 12, 2010",1.60%
"Mar 11, 2010",1.60%
"Mar 10, 2010",1.60%
"Mar 09, 2010",1.60%
"Mar 08, 2010",1.60%
"Mar 05, 2010",1.60%
"Mar 04, 2010",1.60%
"Mar 03, 2010",1.60%
"Mar 02, 2010",1.60%
"Mar 01, 2010",1.60%
"Feb 26, 2010",0.90%
"Feb 25, 2010",0.90%
"Feb 24, 2010",0.90%
"Feb 23, 2010",0.90%
"Feb 22, 2010",0.90%
"Feb 19, 2010",0.90%
"Feb 18, 2010",0.90%
"Feb 17, 2010",0.90%
"Feb 16, 2010",0.90%
"Feb 15, 2010",0.90%
"Feb 12, 2010",0.90%
"Feb 11, 2010",0.90%
"Feb 10, 2010",0.90%
