Date,Price
"Apr 14, 2017",59568
"Apr 13, 2017",59568
"Apr 12, 2017",59568
"Apr 11, 2017",59568
"Apr 10, 2017",59568
"Apr 07, 2017",59568
"Apr 06, 2017",59568
"Apr 05, 2017",59568
"Apr 04, 2017",59568
"Apr 03, 2017",59568
"Mar 31, 2017",59139
"Mar 30, 2017",59139
"Mar 29, 2017",59139
"Mar 28, 2017",59139
"Mar 27, 2017",59139
"Mar 24, 2017",59139
"Mar 23, 2017",59139
"Mar 22, 2017",59139
"Mar 21, 2017",59139
"Mar 20, 2017",59139
"Mar 17, 2017",59139
"Mar 16, 2017",59139
"Mar 15, 2017",59139
"Mar 14, 2017",59139
"Mar 13, 2017",59139
"Mar 10, 2017",59139
"Mar 09, 2017",59139
"Mar 08, 2017",59139
"Mar 07, 2017",59139
"Mar 06, 2017",59139
"Mar 03, 2017",59139
"Mar 02, 2017",59139
"Mar 01, 2017",59139
"Feb 28, 2017",59139
"Feb 27, 2017",59139
"Feb 24, 2017",59139
"Feb 23, 2017",59139
"Feb 22, 2017",59139
"Feb 21, 2017",59139
"Feb 20, 2017",59139
"Feb 17, 2017",59139
"Feb 16, 2017",59139
"Feb 15, 2017",59139
"Feb 14, 2017",59139
"Feb 13, 2017",59139
"Feb 10, 2017",59139
"Feb 09, 2017",59139
"Feb 08, 2017",59139
"Feb 07, 2017",59139
"Feb 06, 2017",59139
"Feb 03, 2017",59139
"Feb 02, 2017",59139
"Feb 01, 2017",59139
"Jan 31, 2017",59139
"Jan 30, 2017",59139
"Jan 27, 2017",59139
"Jan 26, 2017",59139
"Jan 25, 2017",59139
"Jan 24, 2017",59139
"Jan 23, 2017",59139
"Jan 20, 2017",59139
"Jan 19, 2017",59139
"Jan 18, 2017",59139
"Jan 17, 2017",59139
"Jan 16, 2017",59139
"Jan 13, 2017",59139
"Jan 12, 2017",59139
"Jan 11, 2017",59139
"Jan 10, 2017",59139
"Jan 09, 2017",59139
"Jan 06, 2017",59139
"Jan 05, 2017",59139
"Jan 04, 2017",59139
"Jan 03, 2017",59139
"Jan 02, 2017",59139
"Dec 30, 2016",58608
"Dec 29, 2016",58608
"Dec 28, 2016",58608
"Dec 27, 2016",58608
"Dec 26, 2016",58608
"Dec 23, 2016",58608
"Dec 22, 2016",58608
"Dec 21, 2016",58608
"Dec 20, 2016",58608
"Dec 19, 2016",58608
"Dec 16, 2016",58608
"Dec 15, 2016",58608
"Dec 14, 2016",58608
"Dec 13, 2016",58608
"Dec 12, 2016",58608
"Dec 09, 2016",58608
"Dec 08, 2016",58608
"Dec 07, 2016",58608
"Dec 06, 2016",58608
"Dec 05, 2016",58608
"Dec 02, 2016",58608
"Dec 01, 2016",58608
"Nov 30, 2016",58608
"Nov 29, 2016",58608
"Nov 28, 2016",58608
"Nov 25, 2016",58608
"Nov 24, 2016",58608
"Nov 23, 2016",58608
"Nov 22, 2016",58608
"Nov 21, 2016",58608
"Nov 18, 2016",58608
"Nov 17, 2016",58608
"Nov 16, 2016",58608
"Nov 15, 2016",58608
"Nov 14, 2016",58608
"Nov 11, 2016",58608
"Nov 10, 2016",58608
"Nov 09, 2016",58608
"Nov 08, 2016",58608
"Nov 07, 2016",58608
"Nov 04, 2016",58608
"Nov 03, 2016",58608
"Nov 02, 2016",58608
"Nov 01, 2016",58608
"Oct 31, 2016",58608
"Oct 28, 2016",58608
"Oct 27, 2016",58608
"Oct 26, 2016",58608
"Oct 25, 2016",58608
"Oct 24, 2016",58608
"Oct 21, 2016",58608
"Oct 20, 2016",58608
"Oct 19, 2016",58608
"Oct 18, 2016",58608
"Oct 17, 2016",58608
"Oct 14, 2016",58608
"Oct 13, 2016",58608
"Oct 12, 2016",58608
"Oct 11, 2016",58608
"Oct 10, 2016",58608
"Oct 07, 2016",58608
"Oct 06, 2016",58608
"Oct 05, 2016",58608
"Oct 04, 2016",58608
"Oct 03, 2016",58608
"Sep 30, 2016",58140
"Sep 29, 2016",58140
"Sep 28, 2016",58140
"Sep 27, 2016",58140
"Sep 26, 2016",58140
"Sep 23, 2016",58140
"Sep 22, 2016",58140
"Sep 21, 2016",58140
"Sep 20, 2016",58140
"Sep 19, 2016",58140
"Sep 16, 2016",58140
"Sep 15, 2016",58140
"Sep 14, 2016",58140
"Sep 13, 2016",58140
"Sep 12, 2016",58140
"Sep 09, 2016",58140
"Sep 08, 2016",58140
"Sep 07, 2016",58140
"Sep 06, 2016",58140
"Sep 05, 2016",58140
"Sep 02, 2016",58140
"Sep 01, 2016",58140
"Aug 31, 2016",58140
"Aug 30, 2016",58140
"Aug 29, 2016",58140
"Aug 26, 2016",58140
"Aug 25, 2016",58140
"Aug 24, 2016",58140
"Aug 23, 2016",58140
"Aug 22, 2016",58140
"Aug 19, 2016",58140
"Aug 18, 2016",58140
"Aug 17, 2016",58140
"Aug 16, 2016",58140
"Aug 15, 2016",58140
"Aug 12, 2016",58140
"Aug 11, 2016",58140
"Aug 10, 2016",58140
"Aug 09, 2016",58140
"Aug 08, 2016",58140
"Aug 05, 2016",58140
"Aug 04, 2016",58140
"Aug 03, 2016",58140
"Aug 02, 2016",58140
"Aug 01, 2016",58140
"Jul 29, 2016",58140
"Jul 28, 2016",58140
"Jul 27, 2016",58140
"Jul 26, 2016",58140
"Jul 25, 2016",58140
"Jul 22, 2016",58140
"Jul 21, 2016",58140
"Jul 20, 2016",58140
"Jul 19, 2016",58140
"Jul 18, 2016",58140
"Jul 15, 2016",58140
"Jul 14, 2016",58140
"Jul 13, 2016",58140
"Jul 12, 2016",58140
"Jul 11, 2016",58140
"Jul 08, 2016",58140
"Jul 07, 2016",58140
"Jul 06, 2016",58140
"Jul 05, 2016",58140
"Jul 04, 2016",58140
"Jul 01, 2016",58140
"Jun 30, 2016",57724
"Jun 29, 2016",57724
"Jun 28, 2016",57724
"Jun 27, 2016",57724
"Jun 24, 2016",57724
"Jun 23, 2016",57724
"Jun 22, 2016",57724
"Jun 21, 2016",57724
"Jun 20, 2016",57724
"Jun 17, 2016",57724
"Jun 16, 2016",57724
"Jun 15, 2016",57724
"Jun 14, 2016",57724
"Jun 13, 2016",57724
"Jun 10, 2016",57724
"Jun 09, 2016",57724
"Jun 08, 2016",57724
"Jun 07, 2016",57724
"Jun 06, 2016",57724
"Jun 03, 2016",57724
"Jun 02, 2016",57724
"Jun 01, 2016",57724
"May 31, 2016",57724
"May 30, 2016",57724
"May 27, 2016",57724
"May 26, 2016",57724
"May 25, 2016",57724
"May 24, 2016",57724
"May 23, 2016",57724
"May 20, 2016",57724
"May 19, 2016",57724
"May 18, 2016",57724
"May 17, 2016",57724
"May 16, 2016",57724
"May 13, 2016",57724
"May 12, 2016",57724
"May 11, 2016",57724
"May 10, 2016",57724
"May 09, 2016",57724
"May 06, 2016",57724
"May 05, 2016",57724
"May 04, 2016",57724
"May 03, 2016",57724
"May 02, 2016",57724
"Apr 29, 2016",57724
"Apr 28, 2016",57724
"Apr 27, 2016",57724
"Apr 26, 2016",57724
"Apr 25, 2016",57724
"Apr 22, 2016",57724
"Apr 21, 2016",57724
"Apr 20, 2016",57724
"Apr 19, 2016",57724
"Apr 18, 2016",57724
"Apr 15, 2016",57724
"Apr 14, 2016",57724
"Apr 13, 2016",57724
"Apr 12, 2016",57724
"Apr 11, 2016",57724
"Apr 08, 2016",57724
"Apr 07, 2016",57724
"Apr 06, 2016",57724
"Apr 05, 2016",57724
"Apr 04, 2016",57724
"Apr 01, 2016",57724
"Mar 31, 2016",57155
"Mar 30, 2016",57155
"Mar 29, 2016",57155
"Mar 28, 2016",57155
"Mar 25, 2016",57155
"Mar 24, 2016",57155
"Mar 23, 2016",57155
"Mar 22, 2016",57155
"Mar 21, 2016",57155
"Mar 18, 2016",57155
"Mar 17, 2016",57155
"Mar 16, 2016",57155
"Mar 15, 2016",57155
"Mar 14, 2016",57155
"Mar 11, 2016",57155
"Mar 10, 2016",57155
"Mar 09, 2016",57155
"Mar 08, 2016",57155
"Mar 07, 2016",57155
"Mar 04, 2016",57155
"Mar 03, 2016",57155
"Mar 02, 2016",57155
"Mar 01, 2016",57155
"Feb 29, 2016",57155
"Feb 26, 2016",57155
"Feb 25, 2016",57155
"Feb 24, 2016",57155
"Feb 23, 2016",57155
"Feb 22, 2016",57155
"Feb 19, 2016",57155
"Feb 18, 2016",57155
"Feb 17, 2016",57155
"Feb 16, 2016",57155
"Feb 15, 2016",57155
"Feb 12, 2016",57155
"Feb 11, 2016",57155
"Feb 10, 2016",57155
"Feb 09, 2016",57155
"Feb 08, 2016",57155
